ClienteID,NomeCliente,GastoTotal,SegmentoDeValor
5070,Rodrigo Nunes,679.03,Baixo Valor
5423,Maria Fernanda Nascimento,2350.56,Baixo Valor
5212,Isadora das Neves,2899.71,Baixo Valor
3965,Liam Pastor,2199.06,Baixo Valor
3621,Cauê Pastor,3190.83,Baixo Valor
3814,Isabella Jesus,2946.25,Baixo Valor
6219,Maria Liz Peixoto,865.75,Baixo Valor
4977,Otto Fernandes,1052.59,Baixo Valor
3768,Allana Caldeira,4633.06,Baixo Valor
5437,Vitor Mendonça,3702.96,Baixo Valor
5146,Clara Pinto,395.55,Baixo Valor
3970,Leonardo Vieira,3999.83,Baixo Valor
3628,Isabel Carvalho,4357.37,Baixo Valor
3837,Nicolas Silveira,3958.63,Baixo Valor
6010,Gael Nunes,4437.66,Baixo Valor
4995,Arthur Miguel Correia,4049.32,Baixo Valor
4836,Allana Rocha,3086.78,Baixo Valor
5439,Rafaela Costela,524.84,Baixo Valor
5162,Liz Santos,1829.79,Baixo Valor
4004,Carolina Sampaio,2242.71,Baixo Valor
3639,Elisa da Luz,1007.09,Baixo Valor
3844,Yago Fonseca,4255.00,Baixo Valor
6017,Sophia Marques,2314.20,Baixo Valor
4944,Nathan da Cunha,1463.99,Baixo Valor
4985,Pedro Lucas Campos,1660.76,Baixo Valor
5455,Léo Cunha,1564.21,Baixo Valor
5380,Lara Melo,3878.04,Baixo Valor
4006,Luigi Sampaio,3403.48,Baixo Valor
3646,Ravi Lucca Borges,1918.59,Baixo Valor
3864,Maria Alice Gomes,721.99,Baixo Valor
6151,Letícia Vieira,460.03,Baixo Valor
4960,Leandro Sales,2820.23,Baixo Valor
5019,Leonardo da Paz,3944.22,Baixo Valor
5470,Rodrigo Monteiro,692.91,Baixo Valor
5394,Noah Barros,1607.69,Baixo Valor
4608,Laís Silveira,3727.27,Baixo Valor
3669,Hellena Sá,1174.60,Baixo Valor
3871,Eduarda Guerra,1985.66,Baixo Valor
6103,Ravy Oliveira,3196.18,Baixo Valor
4710,Sophie Casa Grande,4694.53,Baixo Valor
4901,Olívia Brito,3793.85,Baixo Valor
5471,Vitória Jesus,2742.19,Baixo Valor
5398,Vinicius Alves,4555.87,Baixo Valor
4613,Natália Correia,2833.69,Baixo Valor
3496,Paulo Costela,774.66,Baixo Valor
3878,Maria Liz da Cunha,4559.74,Baixo Valor
6110,Lorenzo Rezende,3329.21,Baixo Valor
4793,Aylla da Rocha,740.86,Baixo Valor
4905,Nicole Andrade,3772.93,Baixo Valor
3967,Maria Eduarda Carvalho,2836.63,Baixo Valor
5411,Milena Sampaio,1169.01,Baixo Valor
3472,Thomas da Costa,4588.61,Baixo Valor
3376,Thomas Farias,2217.08,Baixo Valor
3889,Sara Jesus,964.69,Baixo Valor
6117,Kaique Azevedo,4262.07,Baixo Valor
4795,Arthur Pires,1265.38,Baixo Valor
4920,Gabriela Brito,1620.26,Baixo Valor
4000,Clarice Cassiano,2226.91,Baixo Valor
5429,Vitor Hugo Sousa,924.49,Baixo Valor
3511,Maria Eduarda Andrade,1471.21,Baixo Valor
3521,Anthony Gabriel Rezende,1323.38,Baixo Valor
3780,João Guilherme Cardoso,3802.72,Baixo Valor
6119,Ana Lívia Garcia,358.42,Baixo Valor
4810,Fernanda Machado,294.89,Baixo Valor
4935,Luigi Moura,4790.63,Baixo Valor
4016,Allana da Paz,1495.06,Baixo Valor
5431,Eduarda Abreu,331.52,Baixo Valor
3536,Davi Miguel Fernandes,3870.05,Baixo Valor
3530,Joaquim Castro,4083.15,Baixo Valor
3571,Raul Pinto,1631.15,Baixo Valor
5958,Miguel Fernandes,2676.84,Baixo Valor
4827,Maria Vitória Cunha,4878.13,Baixo Valor
4770,Olivia Melo,3364.92,Baixo Valor
3867,Maria Fernanda Barbosa,4534.34,Baixo Valor
5445,Marcos Vinicius Sales,4587.05,Baixo Valor
3552,Isabelly das Neves,2812.50,Baixo Valor
3535,Aurora Aparecida,3269.49,Baixo Valor
3689,Vitor Hugo Nogueira,872.86,Baixo Valor
5962,Lorena Gonçalves,746.85,Baixo Valor
4876,Valentina Fogaça,2021.88,Baixo Valor
4803,Elisa Pinto,4304.60,Baixo Valor
3564,Pedro Lucas Silva,3291.28,Baixo Valor
4930,Igor Macedo,2457.87,Baixo Valor
3288,Eduardo Pires,784.57,Baixo Valor
3326,Isabela da Mota,4300.23,Baixo Valor
3746,Carolina Ramos,439.36,Baixo Valor
5967,Carolina Freitas,2217.89,Baixo Valor
4577,Paulo Siqueira,1963.20,Baixo Valor
4820,Heloísa da Rocha,561.43,Baixo Valor
3950,Olivia Pinto,435.30,Baixo Valor
4943,Raquel Almeida,2250.74,Baixo Valor
3136,Davi Miguel Carvalho,3642.66,Baixo Valor
3405,Maria Helena da Costa,2056.39,Baixo Valor
3753,Thomas Dias,3637.21,Baixo Valor
6053,Ana Vitória Lima,4128.24,Baixo Valor
4695,Isaac Jesus,2000.94,Baixo Valor
4667,Larissa da Cruz,2254.67,Baixo Valor
3531,Henry Gabriel Mendonça,548.74,Baixo Valor
4945,Joana Nascimento,3180.52,Baixo Valor
3143,Lorenzo Ribeiro,4660.27,Baixo Valor
3421,Kamilly Farias,3700.28,Baixo Valor
3771,Ísis Teixeira,2124.09,Baixo Valor
6062,Vitor Gabriel Camargo,4269.10,Baixo Valor
4058,Diego Vieira,1865.00,Baixo Valor
4687,Ester Aragão,3631.23,Baixo Valor
3832,Rebeca Souza,1247.71,Baixo Valor
4961,Igor Guerra,4404.14,Baixo Valor
3145,Antônio Abreu,2813.80,Baixo Valor
3462,Bruna Abreu,620.09,Baixo Valor
3653,Isadora da Cunha,378.04,Baixo Valor
6069,Nicolas da Cruz,4995.88,Baixo Valor
4059,Dom Brito,635.46,Baixo Valor
4737,Lucas Gabriel Nascimento,3340.28,Baixo Valor
3833,Larissa Dias,2761.52,Baixo Valor
4978,Isabella Nascimento,1571.33,Baixo Valor
3152,Ryan Lopes,2759.07,Baixo Valor
3278,Isaque Pereira,1362.49,Baixo Valor
3353,Natália Garcia,2344.02,Baixo Valor
6078,Alana Borges,1815.17,Baixo Valor
4061,Bruno Sales,3515.23,Baixo Valor
4768,Helena Silva,4808.57,Baixo Valor
3834,Lucca Aparecida,1443.64,Baixo Valor
4980,Maria Liz Pires,3783.20,Baixo Valor
3154,Emanuelly Souza,2450.63,Baixo Valor
3285,Levi Martins,3814.60,Baixo Valor
3360,Lucca Lima,1901.06,Baixo Valor
6087,Pietra Souza,4483.82,Baixo Valor
4074,Isis Cirino,1683.51,Baixo Valor
4637,Nicolas Caldeira,1201.19,Baixo Valor
3901,Sophia Silva,4729.29,Baixo Valor
4993,Luigi da Mata,3289.56,Baixo Valor
3168,Joana Costa,2834.28,Baixo Valor
3287,Elisa Pereira,802.77,Baixo Valor
3362,Sophia Teixeira,2958.96,Baixo Valor
5853,Daniel Sá,4519.17,Baixo Valor
4076,Pietro Melo,1506.94,Baixo Valor
4618,Ísis Fonseca,2614.70,Baixo Valor
3902,Gabriel Dias,2990.97,Baixo Valor
4896,Marcos Vinicius Cavalcante,1619.52,Baixo Valor
3184,Heloísa Duarte,1995.80,Baixo Valor
3251,João Gonçalves,1099.59,Baixo Valor
3369,Sofia Costa,429.20,Baixo Valor
5867,Raquel Vasconcelos,3542.09,Baixo Valor
4109,Vitor Pimenta,456.72,Baixo Valor
4017,Felipe Alves,2011.85,Baixo Valor
3916,Aurora Moreira,3355.19,Baixo Valor
4911,Emanuelly Gonçalves,2263.35,Baixo Valor
3193,Kaique Barbosa,2938.09,Baixo Valor
8142,Diogo Silveira,4615.07,Baixo Valor
3378,Ravi Lucca Araújo,1594.96,Baixo Valor
5883,Bruno da Mata,1465.14,Baixo Valor
4141,Ayla Novais,430.41,Baixo Valor
4585,Maria Sophia Cunha,1531.11,Baixo Valor
3932,Eduarda Castro,4730.49,Baixo Valor
4912,Eduardo Casa Grande,4123.67,Baixo Valor
3238,Yago Porto,3668.91,Baixo Valor
3269,Matteo Cavalcanti,1044.24,Baixo Valor
3385,Agatha Mendonça,1159.33,Baixo Valor
5892,João Felipe Marques,3098.31,Baixo Valor
4144,Raquel Rezende,1171.40,Baixo Valor
4601,Maria Sophia Guerra,2584.62,Baixo Valor
4033,Bárbara Fernandes,3731.65,Baixo Valor
4927,Vinicius Mendes,4029.34,Baixo Valor
3252,Maria Alice Freitas,4525.48,Baixo Valor
3137,Júlia da Cunha,4393.21,Baixo Valor
3396,Eloá Lopes,1162.42,Baixo Valor
5912,Matheus Carvalho,4152.24,Baixo Valor
4192,Leonardo Freitas,680.11,Baixo Valor
4604,Dom Albuquerque,1325.88,Baixo Valor
4050,Benício Pires,669.69,Baixo Valor
5096,Maria Clara Ramos,1919.92,Baixo Valor
3254,Maria Sophia Alves,2774.98,Baixo Valor
3153,Anna Liz Cavalcanti,3643.37,Baixo Valor
3412,André da Mata,1659.53,Baixo Valor
5933,Heitor Teixeira,4113.14,Baixo Valor
3874,Eloah Câmara,3059.09,Baixo Valor
3985,Clarice Aragão,4225.79,Baixo Valor
4052,Luan Marques,3259.45,Baixo Valor
4843,Maria Julia Moura,1887.94,Baixo Valor
3220,Gabriela Gomes,1627.83,Baixo Valor
3194,Lívia Novais,3764.27,Baixo Valor
3430,Gabriel da Cruz,3025.82,Baixo Valor
4765,Raul da Costa,1919.32,Baixo Valor
3907,Lucas Castro,3867.82,Baixo Valor
3999,Augusto da Conceição,3961.48,Baixo Valor
4720,João Vitor Campos,3725.31,Baixo Valor
4712,Jade Rezende,458.68,Baixo Valor
3227,Aurora Vargas,1934.18,Baixo Valor
3203,Cauã Moreira,2991.82,Baixo Valor
3444,Théo Sousa,1012.24,Baixo Valor
5944,Alexandre Mendes,1805.69,Baixo Valor
3926,Asafe Andrade,356.83,Baixo Valor
3969,Clara Mendonça,4403.76,Baixo Valor
4751,Vinicius Monteiro,2676.90,Baixo Valor
4661,Maria Flor Abreu,944.35,Baixo Valor
3261,Théo Nunes,2613.26,Baixo Valor
3210,Laura Nascimento,2758.30,Baixo Valor
3453,Renan Camargo,512.42,Baixo Valor
5569,Larissa da Luz,1397.32,Baixo Valor
3957,Yasmin Novaes,3759.82,Baixo Valor
3982,Ravy Rodrigues,307.89,Baixo Valor
4801,Caleb Sá,1796.72,Baixo Valor
4662,João Lucas Peixoto,974.30,Baixo Valor
2659,Dante Montenegro,3381.71,Baixo Valor
2778,Eloá Casa Grande,4556.29,Baixo Valor
3455,Rodrigo Silva,1527.36,Baixo Valor
5608,Emanuel Barros,652.83,Baixo Valor
3974,Cecília Viana,827.67,Baixo Valor
3798,Lívia Alves,3139.13,Baixo Valor
4802,Nina Pacheco,3353.95,Baixo Valor
4676,Raquel Silva,1790.90,Baixo Valor
3111,Yago Ribeiro,2963.38,Baixo Valor
2903,Arthur Miguel Guerra,4896.20,Baixo Valor
3505,Davi Lucas Albuquerque,3935.61,Baixo Valor
5617,Luiz Gustavo Cirino,4454.38,Baixo Valor
3991,Calebe Albuquerque,3837.77,Baixo Valor
3685,Stella Moura,3831.49,Baixo Valor
4851,Luan Barbosa,1191.48,Baixo Valor
4678,Ravi Marques,1986.02,Baixo Valor
2975,Davi Luiz da Mata,1697.73,Baixo Valor
2844,Benjamim Silveira,4509.50,Baixo Valor
3512,Diego Aparecida,2422.03,Baixo Valor
5619,Eduardo da Costa,716.70,Baixo Valor
3993,Vicente Silva,2695.07,Baixo Valor
3849,Manuella da Rosa,3277.23,Baixo Valor
4869,Isabelly das Neves,2050.14,Baixo Valor
4679,Maria Cecília Novaes,915.62,Baixo Valor
2995,Davi Luiz da Costa,3023.33,Baixo Valor
2862,João Lucas Sá,4223.12,Baixo Valor
3546,Emanuel Casa Grande,2642.46,Baixo Valor
5776,Liam Sampaio,3704.88,Baixo Valor
3660,Eduarda Vargas,4842.63,Baixo Valor
3850,Beatriz Aparecida,4599.87,Baixo Valor
4870,Noah Jesus,4013.20,Baixo Valor
4694,Stella Teixeira,2897.62,Baixo Valor
3002,Manuela Aparecida,2463.42,Baixo Valor
2883,Emanuel Oliveira,3845.53,Baixo Valor
3253,Nicole Cavalcanti,2524.09,Baixo Valor
5783,Brenda Pinto,1374.52,Baixo Valor
3709,Gabriela Marques,4969.69,Baixo Valor
3866,Augusto da Mata,4132.72,Baixo Valor
3648,Amanda Nascimento,1881.59,Baixo Valor
4696,Vitor Borges,4025.56,Baixo Valor
3011,Juan da Rocha,1464.69,Baixo Valor
2628,Isabel Rezende,677.96,Baixo Valor
3276,Lucas Gabriel Fernandes,2219.53,Baixo Valor
5803,Augusto da Mata,961.46,Baixo Valor
3759,Anna Liz Correia,4107.31,Baixo Valor
3883,Allana Fogaça,3626.19,Baixo Valor
3666,Miguel Araújo,2401.77,Baixo Valor
4627,Beatriz Cavalcanti,4109.25,Baixo Valor
3020,Maya Nunes,4360.04,Baixo Valor
2660,Davi Oliveira,4472.00,Baixo Valor
3294,Oliver Campos,2794.69,Baixo Valor
5694,Jade Pimenta,1422.57,Baixo Valor
3776,Leonardo Ribeiro,3496.01,Baixo Valor
3918,Elisa Nascimento,3238.16,Baixo Valor
3683,Liam Cunha,375.42,Baixo Valor
3858,Enzo Gabriel Ferreira,2380.66,Baixo Valor
3025,Mariah Mendes,444.43,Baixo Valor
2717,Theo Pires,1713.51,Baixo Valor
3212,Pedro Miguel Barbosa,4337.42,Baixo Valor
5710,Esther Sales,2196.58,Baixo Valor
3791,Raquel Costela,1533.05,Baixo Valor
3919,Diego Mendes,248.14,Baixo Valor
3699,Bruno Teixeira,1186.03,Baixo Valor
3807,Maria Alice Teixeira,2688.58,Baixo Valor
3027,Clara Rezende,2148.38,Baixo Valor
2744,Ryan Farias,2172.99,Baixo Valor
3219,Ana Lívia Caldeira,3852.25,Baixo Valor
5726,Emanuella Leão,1027.39,Baixo Valor
3793,Maria Flor Silva,3364.15,Baixo Valor
3933,Mariane Abreu,199.06,Baixo Valor
3765,Ana Liz Peixoto,1239.61,Baixo Valor
3758,Gustavo Henrique Sales,1709.64,Baixo Valor
3036,Luiza Rios,4128.16,Baixo Valor
2753,Kevin Castro,1588.92,Baixo Valor
3235,Emanuel Rios,4466.08,Baixo Valor
5735,Léo Andrade,4476.85,Baixo Valor
3823,Ana Clara Pacheco,1255.86,Baixo Valor
3935,Agatha Borges,1820.53,Baixo Valor
3766,Isis Duarte,1518.58,Baixo Valor
2991,Sabrina Ferreira,4759.96,Baixo Valor
3068,Yago da Luz,3175.65,Baixo Valor
2760,Yasmin Cassiano,4034.31,Baixo Valor
3144,Yago Pinto,3776.16,Baixo Valor
5742,Luiz Miguel Viana,1161.76,Baixo Valor
3857,Esther Barros,1875.86,Baixo Valor
3668,João Vitor Cardoso,1402.94,Baixo Valor
3785,Olivia Cavalcante,1790.63,Baixo Valor
3558,Ryan Rocha,3150.83,Baixo Valor
3084,Luiz Felipe Alves,3715.34,Baixo Valor
2769,Luara Souza,4830.37,Baixo Valor
3053,Stella Barros,1992.40,Baixo Valor
5494,Rafaela Mendonça,3061.10,Baixo Valor
3541,Lívia Fogaça,2333.01,Baixo Valor
3366,Ana Laura da Luz,1991.73,Baixo Valor
3816,Eduardo Freitas,1471.49,Baixo Valor
3593,Catarina Cavalcante,954.06,Baixo Valor
2675,Kamilly Souza,3776.01,Baixo Valor
2992,Davi Luiz Montenegro,3668.03,Baixo Valor
3069,Fernando Viana,1920.31,Baixo Valor
5501,Kamilly Siqueira,1268.07,Baixo Valor
3592,Miguel Azevedo,2553.82,Baixo Valor
3398,Matheus Albuquerque,4225.46,Baixo Valor
3817,Maysa Borges,2193.20,Baixo Valor
3607,Stella Sousa,872.10,Baixo Valor
2834,Antonella Pacheco,4126.11,Baixo Valor
3001,Mathias Pires,3573.78,Baixo Valor
3076,Emanuel Mendonça,1645.17,Baixo Valor
5508,Ana Sophia Gomes,3095.73,Baixo Valor
3606,Yan Pires,1528.15,Baixo Valor
3414,Manuela Rezende,4088.99,Baixo Valor
3282,Pedro da Rosa,1588.64,Baixo Valor
3624,Yago Fonseca,3785.75,Baixo Valor
2836,Clara Moraes,1195.96,Baixo Valor
3019,Olívia da Conceição,2264.25,Baixo Valor
3078,Alexandre Pereira,1317.84,Baixo Valor
5265,Maria Fernanda Pires,4693.14,Baixo Valor
3459,Clara Cardoso,3571.65,Baixo Valor
3417,André da Mata,2868.98,Baixo Valor
3297,Eduardo da Conceição,668.32,Baixo Valor
3673,Lívia Lopes,3624.03,Baixo Valor
2850,Otto Pires,3405.64,Baixo Valor
3028,Eloá Nogueira,1556.80,Baixo Valor
3103,Maya Aparecida,3963.19,Baixo Valor
5292,Kaique da Cunha,701.61,Baixo Valor
3492,Maria Laura Fernandes,3925.91,Baixo Valor
3449,Melina Vieira,2249.10,Baixo Valor
3316,Rebeca Fonseca,4235.30,Baixo Valor
3675,Cauã Pires,3088.85,Baixo Valor
2859,Rafael da Paz,491.45,Baixo Valor
3042,Pietra Pinto,1755.25,Baixo Valor
2994,Lucas Gabriel Costa,2353.23,Baixo Valor
5308,Vitor Gabriel Sousa,4080.89,Baixo Valor
2905,Carlos Eduardo Garcia,2150.88,Baixo Valor
3482,Melina Almeida,3582.28,Baixo Valor
3331,Samuel Nascimento,4324.97,Baixo Valor
3692,Henry Gabriel Campos,4957.60,Baixo Valor
2875,Davi Miguel Aragão,2225.53,Baixo Valor
3044,Dom Pastor,485.21,Baixo Valor
3003,Bryan Sampaio,1401.85,Baixo Valor
5458,João Vitor Rodrigues,1745.87,Baixo Valor
3440,Luiza Mendonça,336.61,Baixo Valor
3498,Ana Beatriz Macedo,529.91,Baixo Valor
3364,Luiza Jesus,2026.58,Baixo Valor
3693,Henry Gabriel Machado,2506.67,Baixo Valor
2900,Davi Luiz Campos,1966.40,Baixo Valor
3067,Thomas Viana,4375.00,Baixo Valor
2817,Rael Camargo,3003.68,Baixo Valor
5460,Cecília Fonseca,3492.35,Baixo Valor
2989,Isadora Brito,2322.00,Baixo Valor
3514,Ravi Aragão,2267.40,Baixo Valor
3382,Marcelo Fonseca,2857.78,Baixo Valor
3708,Luiz Gustavo Brito,1186.57,Baixo Valor
2927,Ravi Vieira,2721.38,Baixo Valor
2912,Joaquim Viana,1712.00,Baixo Valor
2853,Luan Vargas,3175.11,Baixo Valor
5476,Benjamin Lima,1805.86,Baixo Valor
3006,Thales Moura,1910.57,Baixo Valor
3548,Luiz Otávio Cunha,811.37,Baixo Valor
3264,Francisco da Mota,1959.81,Baixo Valor
3726,Arthur Gabriel Duarte,3148.14,Baixo Valor
2945,Clarice Araújo,4832.74,Baixo Valor
2935,Maria Fernanda Pires,1431.71,Baixo Valor
2869,Ayla da Paz,3710.83,Baixo Valor
5315,Yan Sá,4072.41,Baixo Valor
3040,Lívia Silveira,3099.02,Baixo Valor
3549,Davi Ramos,2398.69,Baixo Valor
3265,Gael Henrique Nunes,4414.78,Baixo Valor
3291,Pedro Lucas Caldeira,1047.62,Baixo Valor
2786,Theodoro Casa Grande,2066.62,Baixo Valor
2962,Caroline da Mota,3528.54,Baixo Valor
2928,Esther Brito,4713.60,Baixo Valor
5335,Luigi Moreira,239.80,Baixo Valor
3071,Mirella Gomes,1780.18,Baixo Valor
3565,Mariah Melo,4014.30,Baixo Valor
3230,Luiz Henrique Ramos,4807.69,Baixo Valor
3375,Ana Júlia Rodrigues,3403.19,Baixo Valor
2800,Lunna Cassiano,3225.80,Baixo Valor
2976,Júlia Fogaça,1090.15,Baixo Valor
2887,Caleb Barros,2031.48,Baixo Valor
5351,Pedro Henrique Machado,832.84,Baixo Valor
2924,Julia Almeida,4108.84,Baixo Valor
3568,Dante da Rocha,1723.60,Baixo Valor
3182,Henry Gabriel Barbosa,2731.57,Baixo Valor
3391,Catarina Sampaio,4525.79,Baixo Valor
2802,Ayla Pimenta,2659.76,Baixo Valor
3112,Zoe Ferreira,3745.04,Baixo Valor
2892,Cauê Cirino,2875.81,Baixo Valor
5415,Asafe Cirino,1254.88,Baixo Valor
2938,Maria Guerra,4249.57,Baixo Valor
3584,Camila Araújo,4551.69,Baixo Valor
2982,Ana Sophia Albuquerque,2120.78,Baixo Valor
3408,Calebe Cirino,1049.02,Baixo Valor
2811,Francisco Rios,4831.39,Baixo Valor
3119,Eloá Caldeira,3626.44,Baixo Valor
2901,Ravy Souza,3511.64,Baixo Valor
5426,João Lucas Sá,983.63,Baixo Valor
2939,Mariana Guerra,950.11,Baixo Valor
3598,Lara Fernandes,3590.08,Baixo Valor
2983,Samuel Cardoso,1536.35,Baixo Valor
3426,Enzo Gabriel Melo,3694.73,Baixo Valor
2750,Benjamim Farias,1770.11,Baixo Valor
3121,Manuella Farias,4950.90,Baixo Valor
2917,Vinicius Albuquerque,4927.87,Baixo Valor
5444,Hadassa Moraes,4094.81,Baixo Valor
2957,Manuella da Rosa,4152.38,Baixo Valor
3601,Henry Gabriel Pimenta,1010.78,Baixo Valor
2999,Nicole Sá,3048.82,Baixo Valor
3356,Gabriel Araújo,2199.81,Baixo Valor
2766,Mathias Guerra,2926.96,Baixo Valor
2567,Renan Caldeira,3772.68,Baixo Valor
2792,Lara Pires,3478.12,Baixo Valor
5181,Henry Ferreira,4362.25,Baixo Valor
2958,Ana Julia Montenegro,3410.13,Baixo Valor
3617,Agatha Câmara,3870.40,Baixo Valor
3031,Nina Abreu,2148.86,Baixo Valor
3357,Thomas Câmara,239.66,Baixo Valor
2768,Helena da Rosa,1929.90,Baixo Valor
2419,Pietra Mendes,2052.88,Baixo Valor
2583,Catarina Cardoso,939.84,Baixo Valor
5201,Melina Pinto,1763.76,Baixo Valor
3107,Maria Isis Pires,4779.66,Baixo Valor
3631,João Felipe Nunes,4130.76,Baixo Valor
3049,Mateus Costa,741.46,Baixo Valor
3476,Rebeca Marques,4382.92,Baixo Valor
2493,João Lucas Monteiro,3322.24,Baixo Valor
2460,Maria Luiza Barros,4304.34,Baixo Valor
8433,Ana Clara da Rosa,724.01,Baixo Valor
5065,Josué Gomes,1067.54,Baixo Valor
3122,Maria Julia Rezende,574.26,Baixo Valor
3348,João Azevedo,2195.99,Baixo Valor
3100,Rodrigo Azevedo,3420.30,Baixo Valor
3490,Antonella Cavalcanti,2716.72,Baixo Valor
2518,Ágatha Lima,3591.90,Baixo Valor
2524,Vinicius Araújo,1576.87,Baixo Valor
2444,Miguel Pacheco,808.62,Baixo Valor
5076,Isis Barros,4648.78,Baixo Valor
3157,Luiz Henrique Camargo,3533.79,Baixo Valor
3349,Maria Eduarda Macedo,4269.52,Baixo Valor
3114,Bella Azevedo,2504.71,Baixo Valor
3506,Cauã Cardoso,1302.19,Baixo Valor
2536,Diogo Andrade,4591.49,Baixo Valor
2399,Davi da Conceição,538.62,Baixo Valor
2549,Maysa da Luz,3842.24,Baixo Valor
5151,Pietro Cavalcante,4765.17,Baixo Valor
3205,Caleb Mendes,3567.11,Baixo Valor
3213,Davi Lucca Siqueira,476.22,Baixo Valor
3116,Ágatha Camargo,912.18,Baixo Valor
3507,Gabriel da Cunha,2299.93,Baixo Valor
2432,João Lucas Alves,1274.97,Baixo Valor
8928,Ana Beatriz da Rosa,3206.65,Baixo Valor
2592,Bruno Pimenta,581.25,Baixo Valor
5156,Ana Laura Carvalho,4409.71,Baixo Valor
3208,Ana Cecília Novaes,1877.86,Baixo Valor
3048,Apollo Martins,4540.19,Baixo Valor
3131,João Guilherme Melo,306.45,Baixo Valor
3509,Allana Almeida,250.17,Baixo Valor
8209,João Vitor Moura,3726.31,Baixo Valor
2374,Olívia Ferreira,1561.99,Baixo Valor
2642,Davi Miguel Garcia,437.17,Baixo Valor
5092,Yago Leão,2425.13,Baixo Valor
3091,Luna Santos,1265.04,Baixo Valor
3081,Jade Casa Grande,2674.93,Baixo Valor
2913,Giovanna Vargas,944.25,Baixo Valor
3524,João Guilherme Albuquerque,1482.74,Baixo Valor
2466,Isabelly da Rocha,3721.35,Baixo Valor
2376,Pedro Henrique Almeida,1804.97,Baixo Valor
2644,Isis Ferreira,1523.52,Baixo Valor
5099,Sophie da Cruz,2232.31,Baixo Valor
3325,Luiz Miguel Siqueira,3605.27,Baixo Valor
3199,Melissa Fernandes,4107.31,Baixo Valor
2915,Kamilly Borges,1159.19,Baixo Valor
3272,Luiz Otávio Câmara,2392.70,Baixo Valor
2568,Brenda Novaes,1590.67,Baixo Valor
2385,Marcela Rodrigues,4209.00,Baixo Valor
2658,Luiz Gustavo Brito,4330.36,Baixo Valor
5115,Luan Moraes,4410.08,Baixo Valor
3342,Maria Flor Cavalcante,1916.79,Baixo Valor
3233,Davi Miguel Vargas,972.07,Baixo Valor
2932,Anna Liz Montenegro,3599.66,Baixo Valor
3174,Léo Pacheco,2082.72,Baixo Valor
2591,Alexia Moreira,392.41,Baixo Valor
8801,Davi Gonçalves,4001.17,Baixo Valor
2683,Pedro Lucas Souza,1508.46,Baixo Valor
5124,Nicole Teixeira,254.47,Baixo Valor
3372,Luan Dias,3535.16,Baixo Valor
3247,Marina Silva,2236.20,Baixo Valor
2946,Ayla Rios,3055.84,Baixo Valor
3188,Heitor Leão,413.97,Baixo Valor
2602,Isis Alves,701.90,Baixo Valor
8808,Raquel Vasconcelos,2015.11,Baixo Valor
2692,Ana Clara Silveira,2500.15,Baixo Valor
5126,José Dias,4938.60,Baixo Valor
3392,Lavínia Araújo,3611.14,Baixo Valor
3266,Gabriel Abreu,2903.88,Baixo Valor
2949,Bruna Jesus,3784.89,Baixo Valor
3189,João Felipe Azevedo,3278.13,Baixo Valor
2702,Igor Sales,1769.81,Baixo Valor
8992,Felipe Cardoso,4219.66,Baixo Valor
2701,Rhavi Castro,2464.51,Baixo Valor
4915,Emilly Ferreira,1563.40,Baixo Valor
3407,José das Neves,3757.68,Baixo Valor
3281,Yasmin Rezende,529.67,Baixo Valor
2963,Davi Lucca Brito,1069.45,Baixo Valor
3192,Alexandre Gonçalves,3259.40,Baixo Valor
2718,Leonardo Correia,1428.72,Baixo Valor
9012,Levi Mendes,3730.86,Baixo Valor
2733,Asafe Camargo,1078.62,Baixo Valor
4917,João Felipe Brito,3193.71,Baixo Valor
2787,Otávio Pinto,2548.25,Baixo Valor
3099,Raul Nascimento,2012.77,Baixo Valor
2965,Ana Liz Silveira,1426.74,Baixo Valor
3206,Laís Guerra,1178.40,Baixo Valor
2384,Francisco da Cunha,2441.88,Baixo Valor
9026,Davi Lucca Caldeira,1595.18,Baixo Valor
2758,Jade da Rocha,385.19,Baixo Valor
4924,Francisco Pimenta,1820.03,Baixo Valor
2706,Ana Luiza Vargas,1083.38,Baixo Valor
2933,Pedro Henrique Vargas,2653.61,Baixo Valor
2979,Davi Marques,1397.09,Baixo Valor
3222,Rodrigo Cavalcanti,4518.71,Baixo Valor
2391,Clarice Monteiro,1600.88,Baixo Valor
9035,Ágatha da Rosa,497.25,Baixo Valor
2476,Luiz Felipe da Mata,4680.85,Baixo Valor
4947,Gabriel Ferreira,3456.35,Baixo Valor
2721,Ravi Lucca Pinto,1681.62,Baixo Valor
2947,Davi Lucca Freitas,763.84,Baixo Valor
2364,Maria Helena Abreu,4351.27,Baixo Valor
3058,Luan Cavalcante,1372.30,Baixo Valor
2393,Ana Lívia Martins,2043.77,Baixo Valor
9078,Maria Luísa Rodrigues,675.30,Baixo Valor
2485,Helena Macedo,2739.69,Baixo Valor
5008,Raquel Cardoso,1901.62,Baixo Valor
2737,Davi Lucas Vargas,3559.09,Baixo Valor
2948,Luiz Otávio Gomes,4660.01,Baixo Valor
2730,Bruna Casa Grande,4019.70,Baixo Valor
3072,João Guilherme Siqueira,2849.22,Baixo Valor
2309,Ana Luiza Sousa,1651.73,Baixo Valor
2299,Julia Campos,1542.36,Baixo Valor
2494,Julia Macedo,1621.57,Baixo Valor
5017,Isaque Ferreira,3864.99,Baixo Valor
